count_point_id,year,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
17297,2017,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.1,0.7,Estimated,Estimated using AADF from previous year on this link,235,192,24002,562,4028,255,78,92,29,27,39,519,29305
17297,2018,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Counted,Manual count,229,181,22323,601,3126,342,70,29,22,49,45,558,26789
17297,2019,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,251,170,22603,607,3099,338,71,29,23,51,45,557,27036
17297,2020,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,287,126,17169,384,2735,297,62,26,20,45,39,488,20901
17297,2021,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,235,133,18915,396,2981,317,66,28,21,48,42,523,22949
17297,2022,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Counted,Manual count,351,198,20794,415,3173,168,54,25,15,24,47,334,24914
17297,2023,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,345,195,21185,419,3227,166,53,25,15,24,46,328,25354
17297,2024,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,349,201,21506,421,3284,169,53,24,14,23,44,328,25740
17297,2025,A610,Major,A6514,A6130,455000,341300,52.96626983,-1.18255359,1.2,0.7,Estimated,Estimated using AADF from previous year on this link,350,205,21532,411,3352,167,53,25,15,22,43,325,25825
17303,2000,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,150,351,27193,126,3367,462,57,86,59,103,51,818,31855
17303,2001,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,144,364,27737,128,3354,453,66,86,52,88,57,802,32385
17303,2002,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,183,399,28090,129,3314,504,80,55,55,72,63,829,32761
17303,2003,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,163,447,27696,115,3613,540,90,65,53,64,70,882,32753
17303,2004,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,209,277,28445,110,3397,524,66,51,75,118,77,911,33140
17303,2005,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,177,279,27734,108,3485,503,62,51,66,103,81,866,32472
17303,2006,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,161,301,27525,178,3901,400,83,64,31,81,58,717,32622
17303,2007,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,101,303,26232,171,4256,395,81,70,26,77,58,707,31669
17303,2008,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,345,279,24355,143,3701,415,79,43,40,58,54,689,29167
17303,2009,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,345,264,23966,140,4008,400,83,43,38,51,54,669,29047
17303,2010,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,181,242,26823,194,3198,407,76,67,17,62,43,672,31129
17303,2011,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,200,256,26689,194,3297,405,81,75,13,62,45,681,31117
17303,2012,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,355,212,25447,91,3543,312,44,44,46,51,40,538,29831
17303,2013,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,351,212,25303,86,3583,311,48,50,34,48,40,531,29715
17303,2014,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,340,226,25040,91,4080,329,54,56,36,47,45,568,30005
17303,2015,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,316,229,24581,91,4292,320,57,55,44,46,45,566,29759
17303,2016,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,295,224,24965,84,4688,325,57,62,46,41,44,573,30534
17303,2017,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Counted,Manual count,330,255,24313,135,3732,318,76,69,19,53,66,602,29039
17303,2018,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,364,253,24046,123,3802,321,76,67,20,55,69,608,28831
17303,2019,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,400,237,24347,124,3769,317,77,67,20,57,69,608,29085
17303,2020,A6514,Major,A610,A611,456000,343400,52.98504154,-1.16730383,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,457,175,18494,78,3326,279,67,60,17,50,60,534,22607
17303,2021,A6514,Major,A610,A611,456073,343426,52.98526762,-1.16621211,2.6,1.6,Counted,Manual count,305,273,22327,82,4800,280,70,90,26,22,108,596,28078
17303,2022,A6514,Major,A610,A611,456073,343426,52.98526762,-1.16621211,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,273,299,23847,88,5203,290,73,95,27,22,110,617,30055
17303,2023,A6514,Major,A610,A611,456073,343426,52.98526762,-1.16621211,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,269,295,24296,89,5291,287,71,94,27,22,106,607,30578
17303,2024,A6514,Major,A610,A611,456073,343426,52.98526762,-1.16621211,2.6,1.6,Estimated,Estimated using AADF from previous year on this link,272,304,24664,90,5386,291,72,92,26,21,102,604,31048
17303,2025,A6514,Major,A610,A611,456073,343426,52.98526762,-1.16621211,2.6,1.6,Counted,Manual count,227,191,25649,97,3872,245,69,64,30,32,109,549,30358
17304,2000,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,94,403,66287,298,8705,1885,255,134,453,599,292,3618,79311
17304,2001,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,194,363,63071,376,7850,1992,274,128,342,421,255,3412,75072
17304,2002,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,202,367,62945,384,7866,1919,285,134,311,366,279,3294,74856
17304,2003,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,492,721,64087,221,8265,1711,226,182,272,517,348,3256,76550
17304,2004,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,399,635,64215,206,8190,1719,240,200,258,456,381,3254,76500
17304,2005,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,253,603,66557,344,8450,1675,265,139,264,412,393,3148,79102
17304,2006,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,395,628,66757,339,8586,1714,264,151,240,369,426,3164,79474
17304,2007,A52,Major,A6005 Abbey Street,Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,259,508,53335,370,8145,1371,284,282,230,287,435,2889,65247
17304,2008,A52,Major,A6005 ,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,290,474,52321,374,8527,1315,307,287,201,252,424,2786,64482
17304,2009,A52,Major,A6005 ,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,306,626,66481,394,9482,1058,207,154,172,323,450,2364,79347
17304,2010,A52,Major,A6005 ,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,312,490,62424,658,8864,1180,254,140,106,257,451,2388,74824
17304,2011,A52,Major,A6005 ,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,341,545,57760,405,9751,1101,244,194,119,341,490,2489,70950
17304,2012,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,410,491,62498,427,9258,1111,236,256,95,413,342,2453,75126
17304,2013,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,37,602,60426,478,10658,1212,239,265,164,213,537,2630,74794
17304,2014,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,253,599,62066,427,10807,1243,312,307,82,122,740,2806,76704
17304,2015,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,489,562,61644,404,9634,1503,240,252,104,272,691,3063,75306
17304,2016,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,581,584,63489,412,10404,1596,232,286,109,262,722,3206,78095
17304,2017,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Automatic counter,603,593,63967,426,11172,1681,237,310,112,270,750,3360,79519
17304,2018,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,619,623,63750,413,11699,1712,238,319,113,273,757,3412,79896
17304,2019,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,691,616,65919,414,11678,1640,237,327,117,284,810,3415,82042
17304,2020,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Estimated,Estimated using AADF from previous year on this link,791,457,48563,269,10355,1475,204,301,104,259,720,3062,62707
17304,2021,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,302,432,53791,297,12260,1060,248,327,105,600,495,2836,69615
17304,2022,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,137,496,61637,317,12272,875,256,295,52,50,960,2487,77209
17304,2023,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,289,398,61056,338,11231,1009,238,289,60,159,747,2503,75526
17304,2024,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,218,293,62027,332,12314,683,170,453,41,276,589,2212,77178
17304,2025,A52,Major,A6005,A453 Queens Drive,455600,338000,52.93654724,-1.17418699,1.6,1,Counted,Manual count,237,453,70960,292,11561,863,210,266,96,352,649,2434,85701
17852,2000,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,208,228,25044,207,3188,508,83,24,24,24,15,678,29345
17852,2001,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,199,236,25545,211,3175,498,96,24,22,21,17,678,29845
17852,2002,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,245,332,28855,288,3325,589,77,66,14,26,19,791,33591
17852,2003,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,219,372,28451,258,3624,632,87,78,14,23,21,855,33560
17852,2004,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,177,328,28508,239,3591,634,93,84,13,21,23,868,33534
17852,2005,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,213,309,27566,210,3115,473,108,83,30,28,18,740,31940
17852,2006,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,334,322,27649,207,3165,484,108,89,27,24,19,751,32094
17852,2007,A60,Major,Mansfield Rd,Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,209,325,26349,199,3452,478,106,97,24,23,19,747,31072
17852,2008,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,233,303,25849,201,3614,459,116,99,21,20,19,734,30701
17852,2009,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,241,257,29475,244,3313,341,85,25,8,18,21,498,33787
17852,2010,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,241,237,28856,257,3330,339,81,21,8,15,19,483,33163
17852,2011,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,261,207,36307,249,2544,378,55,31,60,36,33,593,39900
17852,2012,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,247,187,36153,268,2443,334,52,31,44,33,33,527,39578
17852,2013,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,260,251,24517,157,3542,382,103,65,9,14,23,595,29062
17852,2014,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,252,267,24262,167,4033,404,117,73,10,14,25,643,29373
17852,2015,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,235,272,23817,165,4242,392,123,71,12,14,25,637,29134
17852,2016,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,219,266,24189,153,4634,398,122,80,12,12,25,650,29891
17852,2017,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,209,269,24011,143,4878,395,124,82,13,12,26,652,29953
17852,2018,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,231,266,23746,130,4969,399,124,80,13,13,27,655,29766
17852,2019,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,248,185,26581,125,3820,273,60,57,15,18,18,441,31152
17852,2020,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,284,137,20191,79,3371,240,52,51,13,16,16,387,24165
17852,2021,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,232,145,22244,82,3675,256,56,55,14,17,17,416,26561
17852,2022,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,208,158,23759,88,3984,265,58,59,14,17,17,431,28420
17852,2023,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Counted,Manual count,220,218,26487,72,4164,265,46,108,10,25,36,491,31432
17852,2024,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,223,225,26888,72,4239,269,47,106,10,24,35,490,31914
17852,2025,A60,Major,A60 Mansfield Rd,A60 Glasshouse St,457450,340470,52.9585535,-1.14622801,0.8,0.5,Estimated,Estimated using AADF from previous year on this link,223,229,26921,70,4326,266,47,108,10,23,34,489,32035
17853,2000,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Counted,Manual count,440,385,40866,1592,3661,471,72,26,57,77,49,752,47256
17853,2001,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,422,399,41683,1623,3647,461,83,26,50,66,55,741,48093
17853,2002,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,438,404,41600,1659,3654,444,86,27,46,57,61,721,48038
17853,2003,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,392,453,41017,1482,3983,476,97,32,44,51,67,767,47702
17853,2004,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Counted,Manual count,347,251,38559,1142,3697,493,86,56,44,79,76,834,44483
17853,2005,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,295,254,37595,1123,3793,474,81,56,39,69,79,798,43563
17853,2006,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,461,264,37708,1106,3853,485,80,61,35,62,86,809,43740
17853,2007,A60,Major,LA Boundary,A6011 Meadow Lane,458050,338300,52.93898452,-1.13768461,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,288,267,35936,1063,4204,478,79,66,30,59,88,800,42270
